conceptId,Primary Source,conceptId,Secondary Source,conceptId,Source Question,conceptId,Question Text,Variable Label,Variable Name,Connect Value for Select all that apply questions,Variable Type,Variable Length,conceptId,Format/Value,conceptId,Old Quest Value,conceptId,Connect Value,Required,PII,conceptId,Notes,Derivation Notes,Dictionary,State Attribute,Default Variable,Date added or modified,Quest_Src Question
192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),163284008,I am worried that my information could be used to discriminate against me/my family,I am worried that my information could be used to discriminate against me/my family,RcrtSI_OptOut_v1r0_PrivacyJ,,Num,1,104430631,0=No,,,,,No,No,,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,No,5/25/21,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),387198193,I am worried that my information will be used by others to make a profit,I am worried that my information will be used by others to make a profit,RcrtSI_OptOut_v1r0_PrivacyK,,Num,1,104430631,0=No,,,,,No,No,,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,No,5/25/21,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),566047367,I have other privacy concerns,I have other privacy concerns,RcrtSI_OptOut_v1r0_PrivacyL,,Num,1,104430631,0=No,,,,,No,No,,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,No,5/25/21,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),400259098,I am concerned about COVID-19,I am concerned about COVID-19,RcrtSI_OptOut_v1r0_Covid,,Num,1,104430631,0=No,,,,,No,No,,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Master Data Dictionary,Yes,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),260703126,Refused MyChart Invitation,Refused MyChart Invitation,RcrtSI_OptOut_v1r0_MyChart,,Num,1,104430631,0=No,,,,,No,No,,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Master Data Dictionary,Yes,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),744197145,Person is unable to participate or deceased,Person is unable to participate or deceased,RcrtSI_OptOut_v1r0_unable,,Num,1,104430631,0=No,,,,,No,No,,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,No,5/25/21,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,706283025,Reasons for opt-out request. (Select all that apply),950040334,Reason not given,Reason not given,RcrtSI_OptOut_v1r0_none,,Num,1,104430631,0=No,,,,,No,No,,For use by those recording opt-out requests via phone (e.g. NORC helpdesk).  If a form option is ever created for participants to fill out the list will be reduced.,,Recruitment Data Dictionary,Yes,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,,,875549268,Recruitment SOP maximum number of pre-consent contact attempts reached for cycle,Max number of contacts reached for cycle,RcrtSI_MaxContcts_v1r0,,,,104430631,0=No,,,,,Yes,No,,Default will be set to """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""No""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""  when an eligible participant becomes an active recruit. When the Recruitment SOP annual maximum number of pre-consent contact attempts reached send a """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""Yes"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" for that variable through to  submitParticipantsData API call.  Such updates can be made in real-time or in weekly batches.,,Recruitment Data Dictionary,Yes,Yes,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,,,230663853,Autogenerated flag - Signed-in,Signed-in,RcrtSI_SignedIn_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,"Default is zero at time token/pin assigned to recruit. For passive recruits both RcrtSI_SignedIn_v1r0 equals 1 and token assigned occur in the same step, which is after selection of site.  Once a passive recruit has a token, all subsequent flags can be populated with the default and updated as the participant proceeds.",,Recruitment Data Dictionary,No,Yes,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,883203566,Sign in,,,335767902,Autogenerated date/time - Signed-in,Time sign-in occurred,RcrtSI_SignTime_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if RcrtSI_SignedIn_v1r0 equals 1,No,,ISO format to be converted to SAS,,Recruitment Data Dictionary,No,No,3/26/21,,,,
192505768,Recruitment,214456996,Eligibility Screener,,,828729648,I do not have a pin,No PIN,RcrtES_noPIN_v1r0,,Num,1,104430631,0=No,,,,,No,No,,"Default is 0, RcrtES_noPIN_v1r0 equals 1 if I do not have a PIN"" button selected",,Recruitment Data Dictionary,No,Yes,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,,,379080287,Enter your Pin number,PIN entered,RcrtES_PIN_v1r0,,Char,6,,N/A,,,,,No,No,,,,Recruitment Data Dictionary,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,,,948195369,PIN match - autogenerated when entered PIN matches an active recruit PIN,PIN match,RcrtES_PINmatch_v1r0,,Num,1,104430631,0=No,,,,,No,No,,"Default equals 0 for anyone assigned a PIN, until PIN is entered in PWA. If valid PIN not entered, participant is a passive recruit and RcrtES_PINmatch_v1r0 equals 0.",,Recruitment Data Dictionary,No,Yes,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,,,827220437,Healthcare provider,Site,RcrtES_Site_v1r0,,Num,2,531629870,0 = HealthPartners,,,,,Yes -  if there is not a valid token or PIN,No,,The National Cancer Institute is included as a site for testing purposes only.,,Recruitment Data Dictionary,No,No,3/25/21,,,,
,,,,,,,,,,,,,548392715,1 = Henry Ford Health System,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,125001209,2 = Kaiser Permanente Colorado,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,327912200,3 = Kaiser Permanente Georgia,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,300267574,4 = Kaiser Permanente Hawaii,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,452412599,5 = Kaiser Permanente Northwest,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,303349821,6 = Marshfield Clinic Health System,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,657167265,7 = Sanford Health,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,809703864,8 = University of Chicago Medicine,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,517700004,9 = National Cancer Institute,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,181769837,55 = Other,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),461488577,Email or text invitation,Email or text invitation,RcrtES_Aware_v1r0_Email,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),942255248,Letter or brochure in mail,Letter or brochure in mail,RcrtES_Aware_v1r0_Mail,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),607081902,Invitation through my patient portal (such as MyChart),Invitation through my patient portal (such as MyChart),RcrtES_Aware_v1r0_Invite,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),639721694,Phone call invitation,Phone call invitation,RcrtES_Aware_v1r0_Phone,,Num,1,104430631,0=No,,,,,No,No,,,,Master Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),196856782,Physician or other health care staff,Physician or other health care staff,RcrtES_Aware_v1r0_Phys,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),177402915,Connect research staff at my health care system,Connect research staff at my health care system,RcrtES_Aware_v1r0_Staff,,Num,1,104430631,0=No,,,,,No,No,,,,Master Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),791389099,News article or press release about Connect,News article or press release about Connect,RcrtES_Aware_v1r0_News,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),684726272,Health care system newsletter,Health care system newsletter,RcrtES_Aware_v1r0_HCNews,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),241590841,Health care system website,Health care system website,RcrtES_Aware_v1r0_HCSite,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),206879104,Connect website on Cancer.gov,Connect website on Cancer.gov,RcrtES_Aware_v1r0_Web,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),642287621,"Social media post (on Facebook, Twitter, Instagram, or other channels)","Social media post (on Facebook, Twitter, Instagram, or other channels)",RcrtES_Aware_v1r0_Social,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),520301146,"Local news, television, or radio station","Local news, television, or radio station",RcrtES_Aware_v1r0_TV,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),285130077,Video,Video,RcrtES_Aware_v1r0_Video,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),549687190,Family or friend,Family or friend,RcrtES_Aware_v1r0_Family,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),326825649,Another Connect participant,Another Connect participant,RcrtES_Aware_v1r0_Member,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),819377306,"Poster, flyer, or sign at my health care system","Poster, flyer, or sign at my health care system",RcrtES_Aware_v1r0_Poster,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),829269606,Connect table at public event,Connect table at public event,RcrtES_Aware_v1r0_Table,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),967372009,Recorded message,Recorded message,RcrtES_Aware_v1r0_Hold,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,214456996,Eligibility Screener,142654897,How did you hear about this study? (Select all that apply),462314689,Other,Other,RcrtES_Aware_v1r0_Other,,Num,1,104430631,0=No,,,,,No,No,,,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,273437590,Consent,,,412000022,HIPAA Version,HIPAA Version,RcrtCS_HIPAAVer_v1r0,,Char,11,,N/A,,,,,Yes,No,,Other version codes to be added as needed.,,"Recruitment, Study Manager",No,No,,,,,
192505768,Recruitment,273437590,Consent,,,558435199,HIPAA Authorization,HIPAA Authorization,RcrtCS_HIPAAAuth_v1r0,,Num,1,104430631,0 = No,,,,,Yes,No,,,,"Recruitment, Study Manager",No,No,,,,,
,,,,,,,,,,,,,353358909,1 = Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,273437590,Consent,,,262613359,Autogenerated date/time stamp for HIPAA Authorization,Date/Time of HIPAA Authorization,RcrtCS_HIPAAAuthDt_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if RcrtCS_HIPAAAuth_v1r0 equals 1,No,,ISO to be converted to SAS format,,"Recruitment, Study Manager",No,No,3/26/21,,,,
192505768,Recruitment,273437590,Consent,,,454205108,Consent Version,Consent Version,RcrtCS_Version_v1r0,,Char,11,,N/A,,,,,Yes,No,,Other version codes to be added as needed.,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,273437590,Consent,,,471168198,First Name extracted from consent form,First Name,RcrtCS_Fname_v1r0,,Char,50,,N/A,,,,,Yes,Yes,,Legal first name for all non-KP sites. For KP sites it is their ID card name.,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,273437590,Consent,,,736251808,Last Name extracted from consent form,Last Name,RcrtCS_Lname_v1r0,,Char,50,,N/A,,,,,Yes,Yes,,Legal last name for all non-KP sites. For KP sites it is their ID card name.,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,273437590,Consent,,,436680969,Middle Name extracted from consent form,Middle Name,RcrtCS_Mname_v1r0,,Char,50,,N/A,,,,,No,Yes,,Legal middle name for all non-KP sites. For KP sites it is their ID card name.,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,273437590,Consent,,,480305327,Suffix,Suffix,RcrtCS_Suffix_v1r0,,Num,1,612166858,0=Jr.,,,,,No,No,,Additional options may be added later.,,Recruitment Data Dictionary,No,No,,,,,
,,,,,,,,,,,,,255907182,1=Sr.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,226924545,2=I,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,270793412,3=II,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,959021713,4=III,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,643664527,5=2nd,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,537892528,6=3rd,,,,,,,,,,,,,,,,,
192505768,Recruitment,273437590,Consent,,,982402227,Consent Date autogenerated when consent form submitted,Participant Consent Date,RcrtCS_Pdate_v1r0,,Date,8,,yyyymmdd,,,,,Yes if RcrtCS_Consented_v1r0 equals 1,No,,,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,273437590,Consent,,,454445267,Autogenerated date/time stamp for creation of derived completion time variables.,Time consent submitted,RcrtCS_ConsentSumit_v1r0,,ISO,24,,example: 2020-07-17T15:21:26.763Z,,,,,Yes if RcrtCS_Consented_v1r0 equals 1,No,,ISO to be converted to SAS format,,Recruitment Data Dictionary,No,No,3/26/21,,,,
192505768,Recruitment,273437590,Consent,,,919254129,Autogenerated flag -  when consent form submitted,Consent submitted,RcrtCS_Consented_v1r0,,Num,1,104430631,0=No,,,,,Yes,No,,Default automatically set to equal 0 when PIN/Token assigned.,,"Recruitment Data Dictionary, Biospecimen Research",No,Yes,,,,,
,,,,,,,,,,,,,353358909,1=Yes,,,,,,,,,,,,,,,,,
192505768,Recruitment,705748897,Post-consent,,,492983562,Firebase authentication userid,Account UserID,uid,,Char,240,,N/A,,,,,Yes,Yes,,,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,705748897,Post-consent,,,421823980,Firebase authentication email,Account Email,email,,Char,120,,N/A,,,,,Yes if no phone,Yes,,,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,705748897,Post-consent,,,348474836,Firebase authentication phone,Account phone,phoneNumber,,Num,10,,N/A,,,,,Yes if no email,Yes,,,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,705748897,Post-consent,,,756862764,Firebase authentication first and last name,Account Name,displayName,,Char,50,,N/A,,,,,Yes,Yes,,,,Recruitment Data Dictionary,No,No,,,,,
192505768,Recruitment,705748897,Post-consent,,,995036844,Firebase authentication sign-in mechanism,Account Sign-in Mechanism,RcrtPC_Acnt_SignIn_v1r0,,Num,1,943488874,0 = google.com,,,,,Yes,Yes,,,,Recruitment Data Dictionary,No,No,6/1/21,,,,
,,,,,,,,,,,,,101178950,1 = password,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,804918759,2 = phone,,,,,,,,,,,,,,,,,
192505768,Recruitment,332759827,User Profile,,,399159511,First Name,First Name,RcrtUP_Fname_v1r0,,Char,50,,N/A,,,,,Yes,Yes,,"Populated from RcrtCS_Fname_v1r0, cannot be edited until after verification.",,"Recruitment Data Dictionary, Biospecimen Clinical, Biospecimen Research",No,No,,,,,
192505768,Recruitment,332759827,User Profile,,,231676651,Middle Name,Middle Name,RcrtUP_Mname_v1r0,,Char,1,,N/A,,,,,No,Yes,,"Populated from RcrtCS_Mname_v1r0, cannot be edited until after verification.",,"Recruitment Data Dictionary, Biospecimen Clinical, Biospecimen Research",No,No,,,,,
192505768,Recruitment,332759827,User Profile,,,996038075,Last Name,Last Name,RcrtUP_Lname_v1r0,,Char,50,,N/A,,,,,Yes,Yes,,"Populated from RcrtCS_Lname_v1r0, cannot be edited until after verification.",,"Recruitment Data Dictionary, Biospecimen Clinical, Biospecimen Research",No,No,,,,,
